Sample,X(ms) [09.01.2026 19:11:13 127 UTC],"DB_Measuring.CycleTime_ms"
42031,1767987876915.849519,1
42032,1767987876916.804519,1
42033,1767987876917.806519,1
42034,1767987876918.823519,1
42035,1767987876919.846519,1
42036,1767987876920.867519,1
42037,1767987876921.884519,1
42038,1767987876922.927519,1
42039,1767987876924.043519,1
42040,1767987876924.961519,1
42041,1767987876926.027519,1
42042,1767987876927.008519,1
42043,1767987876928.025519,1
42044,1767987876929.040519,1
42045,1767987876930.104519,1
42046,1767987876931.097519,1
42047,1767987876932.116519,1
42048,1767987876933.137519,1
42049,1767987876934.179519,1
42050,1767987876935.200519,1
42051,1767987876936.253519,1
42052,1767987876937.262519,1
42053,1767987876938.281519,1
42054,1767987876939.303519,1
42055,1767987876940.321519,1
42056,1767987876941.337519,1
42057,1767987876942.391519,1
42058,1767987876943.414519,1
42059,1767987876944.465519,1
42060,1767987876945.476519,1
42061,1767987876946.503519,1
42062,1767987876947.519519,1
42063,1767987876948.557519,1
42064,1767987876949.585519,1
42065,1767987876950.587519,1
42066,1767987876951.618519,1
42067,1767987876952.654519,1
42068,1767987876953.665519,1
42069,1767987876954.686519,1
42070,1767987876955.695519,1
42071,1767987876956.804519,1
42072,1767987876957.842519,1
42073,1767987876958.887519,1
42074,1767987876959.960519,1
42075,1767987876961.044519,1
42076,1767987876962.082519,1
42077,1767987876963.162519,1
42078,1767987876964.232519,1
42079,1767987876965.309519,1
42080,1767987876966.393519,1
42081,1767987876967.604519,1
42082,1767987876968.617519,1
42083,1767987876970.514519,1
42084,1767987876971.552519,1
42085,1767987876972.590519,1
42086,1767987876973.588519,1
42087,1767987876974.702519,1
42088,1767987876975.712519,1
42089,1767987876976.114519,1
42090,1767987876977.193519,1
42091,1767987876978.255519,1
42092,1767987876979.250519,1
42093,1767987876980.625519,1
42094,1767987876981.272519,1
42095,1767987876982.308519,1
42096,1767987876983.324519,1
42097,1767987876984.337519,1
42098,1767987876985.388519,1
42099,1767987876986.428519,1
42100,1767987876987.464519,1
42101,1767987876988.477519,1
42102,1767987876989.511519,1
42103,1767987876990.534519,1
42104,1767987876991.557519,1
42105,1767987876992.578519,1
42106,1767987876993.578519,1
42107,1767987876994.613519,1
42108,1767987876995.640519,1
42109,1767987876996.665519,1
42110,1767987876997.684519,1
42111,1767987876998.692519,1
42112,1767987876999.721519,1
42113,1767987877000.748519,1
42114,1767987877001.771519,1
42115,1767987877002.805519,1
42116,1767987877003.822519,1
42117,1767987877004.850519,1
42118,1767987877005.880519,1
42119,1767987877006.912519,1
42120,1767987877007.944519,1
42121,1767987877008.966519,1
42122,1767987877010.022519,1
42123,1767987877011.017519,1
42124,1767987877012.028519,1
42125,1767987877013.045519,1
42126,1767987877014.095519,1
42127,1767987877015.084519,1
42128,1767987877016.109519,1
42129,1767987877017.130519,1
42130,1767987877018.185519,1
42131,1767987877019.211519,1
42132,1767987877020.248519,1
42133,1767987877021.275519,1
42134,1767987877022.292519,1
42135,1767987877024.485519,2
42136,1767987877025.523519,1
42137,1767987877026.556519,1
42138,1767987877027.591519,1
42139,1767987877028.663519,1
42140,1767987877029.716519,1
42141,1767987877030.776519,1
42142,1767987877031.844519,1
42143,1767987877032.952519,1
42144,1767987877034.179519,1
42145,1767987877035.150519,1
42146,1767987877036.168519,1
42147,1767987877037.191519,1
42148,1767987877038.252519,1
42149,1767987877039.274519,1
42150,1767987877040.337519,1
42151,1767987877041.307519,1
42152,1767987877042.332519,1
42153,1767987877043.348519,1
42154,1767987877044.397519,1
42155,1767987877045.416519,1
42156,1767987877046.438519,1
42157,1767987877047.589519,1
42158,1767987877048.493519,1
42159,1767987877049.522519,1
42160,1767987877050.550519,1
42161,1767987877051.583519,1
42162,1767987877052.622519,1
42163,1767987877053.619519,1
42164,1767987877054.649519,1
42165,1767987877055.677519,1
42166,1767987877056.693519,1
42167,1767987877057.722519,1
42168,1767987877058.756519,1
42169,1767987877059.779519,1
42170,1767987877060.808519,1
42171,1767987877061.837519,1
42172,1767987877062.844519,1
42173,1767987877063.867519,1
42174,1767987877064.883519,1
42175,1767987877065.900519,1
42176,1767987877066.942519,1
42177,1767987877067.969519,1
42178,1767987877068.999519,1
42179,1767987877070.051519,1
42180,1767987877071.072519,1
42181,1767987877072.101519,1
42182,1767987877073.150519,1
42183,1767987877074.212519,1
42184,1767987877075.245519,1
42185,1767987877076.269519,1
42186,1767987877077.298519,1
42187,1767987877078.331519,1
42188,1767987877079.343519,1
42189,1767987877080.387519,1
42190,1767987877081.421519,1
42191,1767987877082.472519,1
42192,1767987877083.486519,1
42193,1767987877084.520519,1
42194,1767987877085.534519,1
42195,1767987877086.562519,1
42196,1767987877087.580519,1
42197,1767987877088.598519,1
42198,1767987877089.631519,1
42199,1767987877090.663519,1
42200,1767987877091.674519,1
42201,1767987877092.696519,1
42202,1767987877093.711519,1
42203,1767987877094.740519,1
42204,1767987877095.766519,1
42205,1767987877096.788519,1
42206,1767987877097.817519,1
42207,1767987877098.843519,1
42208,1767987877099.856519,1
42209,1767987877100.884519,1
42210,1767987877101.896519,1
42211,1767987877102.929519,1
42212,1767987877103.963519,1
42213,1767987877104.973519,1
42214,1767987877106.028519,1
42215,1767987877107.029519,1
42216,1767987877108.056519,1
42217,1767987877109.074519,1
42218,1767987877110.123519,1
42219,1767987877111.114519,1
42220,1767987877112.137519,1
42221,1767987877114.805519,1
42222,1767987877115.105519,1
42223,1767987877116.160519,1
42224,1767987877117.234519,1
42225,1767987877118.251519,1
42226,1767987877119.335519,1
42227,1767987877120.464519,1
42228,1767987877121.530519,1
42229,1767987877122.602519,1
42230,1767987877123.661519,1
42231,1767987877124.727519,1
42232,1767987877125.809519,1
42233,1767987877126.887519,1
42234,1767987877127.965519,1
42235,1767987877129.037519,1
42236,1767987877130.542519,1
42237,1767987877131.071519,1
42238,1767987877132.086519,1
42239,1767987877133.112519,1
42240,1767987877134.163519,1
42241,1767987877135.167519,1
42242,1767987877136.189519,1
42243,1767987877137.218519,1
42244,1767987877138.245519,1
42245,1767987877139.278519,1
42246,1767987877140.291519,1
42247,1767987877141.320519,1
42248,1767987877142.378519,1
42249,1767987877143.404519,1
42250,1767987877144.431519,1
42251,1767987877145.471519,1
42252,1767987877146.486519,1
42253,1767987877147.506519,1
42254,1767987877148.526519,1
42255,1767987877149.553519,1
42256,1767987877150.582519,1
42257,1767987877151.615519,1
42258,1767987877152.624519,1
42259,1767987877153.647519,1
42260,1767987877154.679519,1
42261,1767987877155.693519,1
42262,1767987877156.725519,1
42263,1767987877157.741519,1
42264,1767987877158.774519,1
42265,1767987877159.853519,1
42266,1767987877160.817519,1
42267,1767987877161.857519,1
42268,1767987877162.863519,1
42269,1767987877163.889519,1
42270,1767987877164.922519,1
42271,1767987877166.294519,1
42272,1767987877167.257519,1
42273,1767987877168.274519,1
42274,1767987877169.297519,1
42275,1767987877170.324519,1
42276,1767987877171.372519,1
42277,1767987877172.372519,1
42278,1767987877173.417519,1
42279,1767987877174.478519,1
42280,1767987877175.500519,1
42281,1767987877176.537519,1
42282,1767987877177.561519,1
42283,1767987877178.591519,1
42284,1767987877179.607519,1
42285,1767987877180.637519,1
42286,1767987877181.675519,1
42287,1767987877182.685519,1
42288,1767987877183.677519,1
42289,1767987877184.691519,1
